1	21282	151038
2	21294	150382
3	21296	148339
4	21305	148257
5	21308	147683
6	21309	147472
7	21319	145558
8	21323	144773
9	21332	144691
10	21335	144117
11	21344	144035
12	21345	143800
13	21346	141992
14	21358	141336
15	21372	140234
16	21384	139578
17	21434	138929
18	21446	138273
19	21458	138113
20	21497	138092
21	21508	137464
22	21509	137436
23	21520	136808
24	21537	136760
25	21542	136421
26	21549	136104
27	21583	135971
28	21592	135772
29	21599	135455
30	21604	135116
31	21611	134799
32	21645	134666
33	21667	134279
34	21684	133840
35	21704	133548
36	21729	132974
37	21771	132894
38	21777	132589
39	21802	132186
40	21816	132075
41	21817	131795
42	21822	131723
43	21833	131589
44	21858	131345
45	21880	130958
46	21882	130910
47	21897	130519
48	21927	130044
49	21942	129653
50	21984	129620
51	21990	129268
52	22013	129116
53	22020	128793
54	22029	128754
55	22035	128402
56	22076	128279
57	22080	128135
58	22093	127840
59	22102	127748
60	22104	127700
61	22119	127309
62	22138	126974
63	22149	126834
64	22164	126443
65	22208	126412
66	22216	126221
67	22225	126075
68	22231	125723
69	22261	125355
70	22284	125349
71	22298	125069
72	22315	124630
73	22348	124420
74	22360	123764
75	22412	123542
76	22430	123202
77	22457	122676
78	22480	122670
79	22503	122606
80	22527	122114
81	22550	122108
82	22556	121975
83	22570	121886
84	22577	121582
85	22600	121518
86	22623	121512
87	22626	121413
88	22631	121264
89	22637	121232
90	22647	121020
91	22676	120881
92	22683	120796
93	22687	120583
94	22699	119927
95	22744	119772
96	22769	119365
97	22796	118839
98	22819	118833
99	22841	118684
100	22864	118678
101	22866	118277
102	22889	118271
103	22895	118138
104	22911	118122
105	22916	117745
106	22961	117590
107	22965	117576
108	22986	117183
109	23015	117044
110	23031	117028
111	23046	116949
112	23060	116889
113	23067	116804
114	23085	116482
115	23120	116470
116	23129	116364
117	23130	116327
118	23135	116178
119	23150	115971
120	23187	115710
121	23205	115616
122	23234	115477
123	23240	115376
124	23249	115270
125	23257	115148
126	23286	115009
127	23304	114915
128	23310	114814
129	23339	114675
130	23355	114659
131	23356	114447
132	23361	114298
133	23399	114260
134	23409	114113
135	23421	113936
136	23431	113736
137	23460	113597
138	23491	113502
139	23511	113341
140	23514	113270
141	23518	113208
142	23530	113035
143	23550	112985
144	23568	112952
145	23573	112901
146	23581	112779
147	23588	112646
148	23595	112524
149	23617	112507
150	23618	112420
151	23640	112219
152	23663	112213
153	23670	111891
154	23688	111858
155	23694	111823
156	23717	111719
157	23724	111573
158	23726	111535
159	23739	111518
160	23752	111434
161	23755	111367
162	23760	111125
163	23807	111079
164	23809	111055
165	23814	110807
166	23837	110801
167	23844	110479
168	23859	110424
169	23900	110123
170	23913	110106
171	23934	109713
172	23994	109522
173	23999	109422
174	24033	109012
175	24084	108756
176	24113	108690
177	24127	108677
178	24132	108499
179	24138	108438
180	24153	108406
181	24168	108110
182	24183	108055
183	24209	108050
184	24212	107989
185	24222	107798
186	24224	107754
187	24237	107737
188	24243	107640
189	24251	107608
190	24258	107344
191	24291	107324
192	24312	107032
193	24342	106939
194	24350	106907
195	24357	106643
196	24381	106558
197	24411	106331
198	24446	106267
199	24462	106250
200	24464	106132
201	24480	105857
202	24518	105820
203	24550	105607
204	24561	105549
205	24585	105464
206	24587	105346
207	24615	105237
208	24655	105214
209	24657	105096
210	24668	105038
211	24684	104763
212	24722	104726
213	24733	104646
214	24754	104513
215	24789	104479
216	24791	104252
217	24829	104242
218	24845	104172
219	24854	104095
220	24861	104002
221	24873	103935
222	24889	103920
223	24911	103898
224	24915	103768
225	24928	103755
226	24929	103729
227	24930	103566
228	24937	103552
229	24961	103448
230	24980	103424
231	24985	103299
232	25001	103263
233	25014	103160
234	25031	103134
235	25037	103055
236	25038	103007
237	25047	102985
238	25068	102937
239	25071	102894
240	25077	102841
241	25080	102659
242	25084	102598
243	25100	102562
244	25128	102480
245	25149	102087
246	25179	101958
247	25248	101386
248	25350	101379
249	25353	101351
250	25355	100875
251	25419	100807
252	25432	100747
253	25448	100715
254	25458	100430
255	25479	100391
256	25501	100175
257	25542	100165
258	25565	99919
259	25591	99890
260	25595	99829
