1	20749	158492
2	20753	156205
3	20757	154868
4	20762	153907
5	20778	153867
6	20783	152906
7	20802	151700
8	20807	150739
9	20810	150439
10	20815	149478
11	20831	149438
12	20836	148477
13	20871	147975
14	20884	147826
15	20892	146974
16	20928	146692
17	20933	145731
18	20936	145431
19	20941	144470
20	20957	144430
21	20962	143469
22	20997	142967
23	21010	142818
24	21018	141966
25	21065	141677
26	21066	141315
27	21086	140676
28	21131	139869
29	21163	138944
30	21187	138366
31	21211	138293
32	21219	137441
33	21255	137076
34	21267	136790
35	21287	136151
36	21334	135574
37	21335	135500
38	21367	134703
39	21402	134284
40	21415	134052
41	21448	133492
42	21463	133490
43	21482	132836
44	21528	132044
45	21543	132042
46	21563	131625
47	21576	131393
48	21591	131391
49	21611	130974
50	21615	130937
51	21624	130831
52	21643	130177
53	21658	130175
54	21691	129526
55	21704	129383
56	21730	129070
57	21739	128964
58	21752	128732
59	21778	128419
60	21787	128313
61	21819	127516
62	21867	126865
63	21918	126834
64	21932	126751
65	21947	126620
66	21950	126210
67	21965	126208
68	21966	126183
69	21991	126103
70	21998	125559
71	22011	125416
72	22023	125306
73	22037	125103
74	22046	124997
75	22059	124765
76	22071	124655
77	22085	124452
78	22094	124346
79	22126	123549
80	22174	122898
81	22232	122605
82	22263	122555
83	22280	121954
84	22330	121339
85	22363	121299
86	22365	121167
87	22378	120688
88	22411	120648
89	22424	120505
90	22436	120395
91	22450	120192
92	22459	120086
93	22472	119854
94	22484	119744
95	22498	119541
96	22507	119435
97	22539	118638
98	22587	117987
99	22654	117871
100	22667	117742
101	22676	117644
102	22702	117331
103	22711	117225
104	22723	117207
105	22743	116428
106	22778	116256
107	22788	116088
108	22791	115777
109	22858	115661
110	22870	115434
111	22894	115144
112	22908	115131
113	22927	114997
114	22950	114971
115	22956	114480
116	22975	114346
117	22982	114046
118	23009	113967
119	23040	113836
120	23044	113501
121	23083	113373
122	23086	113044
123	23092	112850
124	23121	112625
125	23149	112589
126	23169	112102
127	23200	112007
128	23201	111177
129	23268	111061
130	23293	110959
131	23316	110822
132	23324	110767
133	23334	110440
134	23344	110405
135	23346	110283
136	23371	109987
137	23385	109746
138	23396	109374
139	23453	109351
140	23463	109258
141	23482	109126
142	23496	108462
143	23562	107678
144	23629	107562
145	23654	107460
146	23666	107272
147	23680	107031
148	23691	106659
149	23732	106488
150	23746	106247
151	23757	105875
152	23824	105759
153	23849	105657
154	23861	105469
155	23875	105228
156	23900	105103
157	23927	104685
158	23941	104444
159	24008	104328
160	24033	104226
161	24059	104198
162	24063	104190
163	24064	104034
164	24073	103957
165	24098	103832
166	24118	103778
167	24125	103414
168	24129	103406
169	24139	103173
170	24188	103080
171	24206	103057
172	24231	102955
173	24247	102759
174	24272	102634
175	24278	102504
176	24299	102216
177	24313	101975
178	24380	101859
179	24396	101857
180	24403	101804
181	24405	101757
182	24416	101729
183	24427	101623
184	24436	101565
185	24441	101382
186	24448	101314
187	24462	101073
188	24469	101020
189	24493	100839
190	24507	100598
191	24531	100576
192	24574	100482
193	24587	100373
194	24606	100334
195	24612	100248
196	24630	100188
197	24635	100080
198	24639	99830
199	24653	99589
200	24677	99567
201	24705	99327
202	24729	99305
203	24754	99234
204	24772	99211
205	24776	99179
206	24785	99102
207	24804	99063
208	24810	98977
209	24820	98845
210	24833	98809
211	24834	98604
212	24837	98559
