1	22141	167801
2	22152	167188
3	22158	167100
4	22169	166487
5	22179	162095
6	22190	161482
7	22196	161394
8	22207	160781
9	22223	160759
10	22227	160620
11	22231	160212
12	22242	159599
13	22248	159511
14	22259	158898
15	22277	158458
16	22291	158280
17	22297	158169
18	22303	158081
19	22314	157468
20	22318	157188
21	22326	157098
22	22329	156575
23	22343	156397
24	22347	156157
25	22361	155957
26	22370	155616
27	22376	155528
28	22384	155145
29	22387	154915
30	22388	154887
31	22399	154274
32	22413	154074
33	22422	153862
34	22431	153656
35	22443	153457
36	22446	153205
37	22454	152844
38	22457	152592
39	22471	152414
40	22472	152386
41	22475	152174
42	22483	151773
43	22498	151762
44	22506	151361
45	22513	151218
46	22516	150904
47	22527	150291
48	22541	150091
49	22550	149879
50	22559	149673
51	22575	149651
52	22582	149261
53	22593	149168
54	22597	148717
55	22600	148403
56	22611	147790
57	22634	147378
58	22665	147336
59	22669	147194
60	22680	147136
61	22692	146782
62	22698	145758
63	22721	145346
64	22752	145304
65	22756	145162
66	22778	145045
67	22779	144750
68	22801	144633
69	22805	144246
70	22828	143834
71	22851	143157
72	22862	142544
73	22885	142132
74	22915	141802
75	22943	141536
76	22949	140512
77	22972	140100
78	23003	140058
79	23007	139916
80	23030	139504
81	23056	139000
82	23079	138588
83	23110	138546
84	23113	138297
85	23127	138276
86	23137	137992
87	23143	136968
88	23166	136556
89	23197	136514
90	23201	136372
91	23224	135960
92	23253	135610
93	23284	135165
94	23307	134753
95	23321	134732
96	23338	134711
97	23342	134569
98	23356	134567
99	23365	134157
100	23394	133807
101	23406	133425
102	23429	133013
103	23460	132971
104	23483	132913
105	23500	132867
106	23502	132807
107	23503	132797
108	23506	132501
109	23532	131962
110	23541	131601
111	23546	131582
112	23570	131210
113	23601	131168
114	23604	130986
115	23628	130655
116	23633	130636
117	23659	130613
118	23661	130550
119	23663	130490
120	23687	129779
121	23711	129554
122	23742	129378
123	23745	129183
124	23774	128833
125	23805	128791
126	23809	128039
127	23840	127997
128	23889	127618
129	23906	127411
130	23933	127410
131	23937	127369
132	23950	126236
133	23981	126194
134	24030	125815
135	24047	125608
136	24078	125566
137	24093	125564
138	24106	125483
139	24123	125166
140	24154	125124
141	24161	125085
142	24166	124935
143	24187	124720
144	24193	124537
145	24211	123651
146	24242	123609
147	24244	123546
148	24245	123192
149	24278	123087
150	24298	122705
151	24329	122655
152	24331	122600
153	24332	122246
154	24365	122141
155	24389	122120
156	24395	122077
157	24412	121825
158	24429	121618
159	24462	121513
160	24472	121343
161	24503	121293
162	24505	121176
163	24506	120884
164	24539	120779
165	24563	120758
166	24567	120680
167	24586	120463
168	24603	120256
169	24636	120151
170	24660	120130
171	24664	120052
172	24679	119814
173	24707	119777
174	24712	119709
175	24736	119688
176	24740	119610
177	24741	119318
178	24774	119213
179	24776	119186
180	24804	119149
181	24809	119081
182	24810	119017
183	24821	118897
184	24838	118690
185	24844	118558
186	24877	118453
187	24901	118432
188	24907	118389
189	24914	118248
190	24924	118137
191	24941	117930
192	24974	117825
193	24978	117802
194	24984	117655
195	25011	117620
196	25015	117605
197	25017	117488
198	25018	117196
199	25051	117091
200	25075	117070
201	25079	116992
202	25098	116775
203	25115	116568
204	25148	116463
205	25172	116442
206	25176	116364
207	25191	116126
208	25219	116089
209	25224	116021
210	25248	116000
211	25252	115922
212	25253	115630
213	25286	115525
214	25288	115498
215	25316	115461
216	25321	115393
217	25333	115209
218	25350	115002
219	25383	114897
220	25413	114848
221	25426	114560
222	25459	114455
223	25489	114391
224	25490	114114
225	25523	113932
226	25556	113827
227	25586	113778
228	25587	113486
229	25620	113381
230	25663	113044
231	25696	112939
232	25726	112875
233	25757	112833
234	25759	112770
235	25760	112416
236	25793	112311
237	25838	112283
238	25847	112275
239	25856	111990
240	25889	111885
241	25918	111862
242	25919	111836
243	25920	111544
244	25953	111439
245	25983	111424
246	25987	111387
247	26011	111271
248	26015	111234
249	26027	111223
250	26040	111039
251	26059	110933
252	26061	110764
253	26084	110759
254	26093	110474
255	26126	110369
256	26141	110343
257	26168	110176
258	26172	110139
259	26201	110071
260	26205	110034
261	26228	110023
262	26247	110000
263	26252	109999
264	26256	109949
265	26259	109758
266	26264	109707
267	26292	109653
268	26297	109602
269	26298	109248
270	26331	109143
271	26387	109048
272	26413	108854
273	26417	108817
274	26433	108797
275	26446	108749
276	26448	108649
277	26481	108544
278	26497	108422
279	26501	108234
280	26505	108197
281	26534	108129
282	26538	108092
283	26561	107982
284	26562	107980
285	26574	107949
286	26594	107877
287	26595	107875
288	26607	107844
289	26636	107783
290	26640	107746
291	26651	107592
292	26682	107550
293	26684	107487
294	26685	107133
295	26718	107028
296	26782	107011
297	26786	106974
298	26792	106960
299	26814	106723
300	26820	106682
301	26838	106681
302	26844	106658
303	26847	106618
304	26850	106505
305	26878	106423
306	26879	106281
307	26912	106176
308	26949	105865
309	26982	105760
310	27022	105713
311	27029	105682
312	27053	105491
313	27077	105457
314	27081	105409
315	27085	105372
316	27109	105261
317	27113	105239
318	27141	105157
319	27142	105015
320	27175	104910
321	27201	104608
322	27234	104503
323	27237	104390
324	27265	104308
325	27266	104166
326	27299	104061
327	27369	104052
328	27372	103939
329	27396	103915
330	27400	103857
331	27401	103715
332	27425	103691
333	27434	103610
