1	22141	167856
2	22146	167021
3	22151	162794
4	22156	161959
5	22198	161802
6	22199	161693
7	22202	159858
8	22207	159023
9	22224	158385
10	22254	157553
11	22271	156915
12	22272	155545
13	22277	154710
14	22319	154553
15	22320	154444
16	22323	152609
17	22328	151774
18	22345	151136
19	22375	150304
20	22392	149666
21	22423	148356
22	22440	147718
23	22482	147561
24	22503	147544
25	22519	147448
26	22520	146906
27	22558	146811
28	22570	146773
29	22578	146127
30	22595	145489
31	22614	145069
32	22635	145052
33	22645	144826
34	22652	144414
35	22662	144188
36	22704	144031
37	22705	143965
38	22709	143864
39	22710	143271
40	22727	142633
41	22758	142605
42	22769	142476
43	22782	142081
44	22794	141968
45	22807	141821
46	22811	141330
47	22850	141326
48	22865	141042
49	22874	140884
50	22882	140404
51	22901	139984
52	22922	139967
53	22932	139741
54	22939	139329
55	22949	139103
56	22980	139075
57	22991	138946
58	22992	138880
59	22999	138649
60	23004	138551
61	23016	138438
62	23029	138291
63	23033	137800
64	23072	137796
65	23080	137476
66	23104	136874
67	23123	136454
68	23144	136437
69	23154	136426
70	23161	135799
71	23192	135771
72	23196	135765
73	23198	135746
74	23214	135350
75	23215	135345
76	23217	135326
77	23221	135119
78	23246	135102
79	23248	135083
80	23263	134464
81	23265	134445
82	23286	134377
83	23302	133946
84	23336	133923
85	23340	133913
86	23341	133825
87	23351	133458
88	23369	133121
89	23370	133074
90	23388	132701
91	23418	132235
92	23420	132216
93	23437	131815
94	23439	131796
95	23460	131728
96	23490	131706
97	23491	131700
98	23498	131073
99	23529	131045
100	23533	131039
101	23534	131032
102	23535	131020
103	23551	130624
104	23552	130619
105	23554	130600
106	23558	130393
107	23584	130232
108	23586	130213
109	23600	129738
110	23602	129719
111	23620	129604
112	23642	129581
113	23644	129562
114	23654	129274
115	23656	129255
116	23677	129187
117	23687	128822
118	23688	128732
119	23706	128395
120	23708	128383
121	23725	127975
122	23755	127509
123	23757	127490
124	23774	127089
125	23776	127070
126	23805	127061
127	23807	127042
128	23847	127032
129	23850	126828
130	23852	126809
131	23873	126793
132	23874	126747
133	23876	126327
134	23904	126281
135	23905	126191
136	23909	126182
137	23923	125854
138	23925	125842
139	23926	125781
140	23928	125762
141	23942	125434
142	23972	124968
143	23974	124949
144	23991	124548
145	23993	124529
146	24022	124520
147	24024	124501
148	24032	124342
149	24067	124287
150	24069	124268
151	24090	124252
152	24093	123786
153	24124	123660
154	24126	123641
155	24133	123633
156	24136	123537
157	24138	123518
158	24143	123240
159	24145	123221
160	24152	123213
161	24174	123212
162	24176	123193
163	24178	123083
164	24184	123034
165	24198	122695
166	24208	122617
167	24210	122559
168	24220	122552
169	24227	122197
170	24229	122178
171	24247	121809
172	24249	121790
173	24278	121781
174	24280	121762
175	24323	121548
176	24325	121529
177	24329	121435
178	24348	121338
179	24349	121047
180	24379	120889
181	24381	120870
182	24394	120790
183	24398	120769
184	24399	120501
185	24401	120482
186	24427	120018
187	24466	120014
188	24476	119813
189	24485	119450
190	24505	119062
191	24544	119058
192	24572	119007
193	24579	118710
194	24586	118702
195	24604	118599
196	24615	118592
197	24621	118578
198	24628	118505
199	24634	118418
200	24637	118142
201	24654	118030
202	24657	117754
203	24663	117667
204	24683	117279
205	24722	117275
206	24762	117204
207	24780	117002
208	24782	116816
209	24806	116722
210	24815	116359
211	24835	115971
212	24874	115967
213	24877	115839
214	24916	115835
215	24932	115694
216	24934	115508
217	24960	115421
218	24976	115376
219	25000	115282
220	25009	114919
221	25029	114531
222	25068	114527
223	25092	114501
